id,name,city,state,website
220224,Cleveland Clinic Foundation Dietetic Internship,Cleveland,OH,
220233,Center for Child Development and Developmental Disabilities/UAP Dietetic Internship,Los Angeles,CA,
220242,Concordia College Dietetic Internship,Moorhead,MN,
220251,College of Saint Elizabeth Dietetic Internship,Morristown,NJ,
220260,Cornell University - Ithaca Dietetic Internship,Ithaca,NY,
220279,Brooklyn College Dietetic Internship,Brooklyn,NY,
220288,Hunter College CUNY Dietetic Internship,New York,NY,
220297,Herbert H. Lehman College Dietetic Internship,Bronx,NY,
220303,Danbury Hospital Dietetic Internship,Danbury,CT,
220312,East Carolina University Dietetic Internship,Greenville,NC,
220321,Queens College-CUNY Dietetic Internship,Flushing,NY,
220330,Eastern Illinois University Dietetic Internship,Charleston,IL,
220349,Eastern Kentucky University Dietetic Internship,Richmond,KY,
220358,East Tennessee State University Dietetic Internship,Johnson City,TN,
220367,Florida International University Dietetic Internship,Miama,FL,
220376,Florida State University Dietetic Internship,Tallahassee,FL,
220385,"Edward Hines, Jr. VA Hospital Dietetic Internship",Hines,IL,
220394,Georgia State University Dietetic Internship,Atlanta,GA,
220400,Geisinger Medical Center Dietetic Internship,Danville,PA,
220419,Henry Ford Hospital Dietetic Internship,Detroit,MI,
220428,Hurley Medical Center Dietetic Internship,Flint,MI,
220437,Good Samaritan Hospital Dietetic Internship,Cincinnati,OH,
220446,Idaho State University Dietetic Internship,Pocatello,ID,
220455,Illinois State University Dietetic Internship,Normal,IL,
220464,Immaculata University Dietetic Internship,Immaculata,PA,
220473,Iowa State University Dietetic Internship,Ames,IA,
220482,Indiana University Dietetic Internship,Indianapolis,IN,
220491,Indiana University of Pennsylvania Dietetic Internship,Indiana,PA,
220507,Johnson & Wales University Dietetic Internship,North Miami,FL,
220516,Johns Hopkins Bayview Medical Center Dietetic Internship,Baltimore,MD,
220525,James Madison University Dietetic Internship,Harrisonburg,VA,
220534,Keene State College Dietetic Internship,Keene,NH,
220543,Kent State University Dietetic Internship,Kent,OH,
220552,Lamar University Dietetic Internship,Beaumont,TX,
220561,Life University Dietetic Internship,Marietta,GA,
220570,Long Island University/C.W. Post Campus Dietetic Internship,Brookville,NY,
220589,Lipscomb University Dietetic Internship,Nashville,TN,
220598,Los Angeles County Dietetic Internship,Los Angeles,CA,
220604,Louisiana Tech University Dietetic Internship,Ruston,LA,
220613,Louis Stokes Cleveland VA Medical Center Dietetic Internship,Cleveland,OH,
220622,Marshall University Dietetic Internship,Huntington,WV,
220631,Marywood University Dietetic Internship,Scranton,PA,
220640,Marywood University Distance Education Dietetic Internship,Scranton,PA,
220659,McNeese State University Dietetic Internship,Lake Charles,LA,
220668,Massachusetts General Hospital Dietetic Internship,Boston,MA,
220677,Medical University of South Carolina Dietetic Internship,Charleston,SC,
220686,Meredith College Dietetic Internship,Raleigh,NC,
220695,MetroHealth Medical Center Dietetic Internship,Cleveland,OH,
220701,Miami Valley Hospital Dietetic Internship,Dayton,OH,
220710,Michigan State University Dietetic Internship,East Lansing,MI,
220729,Minneapolis Veterans Affairs Medical Center Dietetic Internship,Minneapolis,MN,
220738,Michael E. DeBakey VA Medical Center Dietetic Internship,Houston,TX,
220747,Mississippi State University Dietetic Internship,Mississippi State,MS,
220756,Montclair State University Dietetic Internship,Montclair,NJ,
220765,Montana State University-Bozeman Dietetic Internship,Bozeman,MT,
220774,Murray State University Dietetic Internship,Murray,KY,
220783,Mount Carmel College of Nursing Dietetic Internship,Columbus,OH,
220792,Mount Mary College Dietetic Internship,Milwaukee,WI,
220808,Napa State Hospital Dietetic Internship,Napa,CA,
220817,National Institutes of Health Dietetic Internship,Bethesda,MD,
220826,New Mexico State University Dietetic Internship,Las Cruces,NM,
220835,New York University Dietetic Internship,New York,NY,
220844,New York Institute of Technology Dietetic Internship,Old Westbury,NY,
220853,North Oaks Health System Dietetic Internship,Hammond,LA,
220862,Nicholls State University Dietetic Internship,Thibodaux,LA,
220871,North Carolina Central University Dietetic Internship,Durham,NC,
220880,Oakwood University Dietetic Internship,Huntsville,AL,
220899,Northern Illinois University Dietetic Intership,DeKalb,IL,
220905,North Shore-Long Island Jewish Health System Dietetic Internship,Manhasset,NY,
220914,"The Ohio State University, School of Allied Medical Professions Dietetic Internship",Columbus,OH,
220923,"The Ohio State University, College of Human Ecology Dietetic Internship",Columbus,OH,
220932,Patton State Hospital Dietetic Internship,Patton,CA,
220941,Oklahoma State University Dietetic Internship,Stillwater,OK,
220950,Oregon Health & Science University Dietetic Internship,Portland,OR,
220969,Rush University Medical Center Dietetic Internship,Chicago,IL,
220978,The Pennsylvania State University Dietetic Internship,University Park,PA,
220987,Prairie View A&M University Dietetic Internship,Prairie View,TX,
220996,Saint Joseph College Dietetic Internship,West Hartford,CT,
221005,San Diego State University Dietetic Internship,San Diego,CA,
221014,San Francisco State University Dietetic Internship,San Francisco,CA,
221023,Sam Houston State University Dietetic Internship,Huntsville,TX,
221032,San Jose State University Dietetic Internship,San Jose,CA,
221041,Simmons College Dietetic Internship,Boston,MA,
221050,Southeast Missouri State University Dietetic Internship,Cape Girardeau,MO,
221069,St. Luke's Hospital/Mayo Clinic Jacksonville Dietetic Internship,Jacksonville,FL,
221078,Southern Illinois University Carbondale Dietetic Internship,Carbondale,IL,
221087,Southern University and A&M College Dietetic Internship,Baton Rouge,LA,
221096,SUNY University at Buffalo Dietetic Internship,Buffalo,NY,
221102,SUNY Stony Brook University Dietetic Internship,Stony Brook,NY,
221111,Stephen F. Austin State University Dietetic Internship,Nacogdoches,TX,
221120,Columbia University Teachers College Dietetic Internship,New York,NY,
221148,State University of New York at Oneonta Dietetic Internship,Oneonta,NY,
221157,Syracuse University Dietetic Internship,Syracuse,NY,
221166,Texas A&M University Dietetic Internship,College Station,TX,
221175,Texas A&M University-Kingsville Dietetic Internship,Kingsville,TX,
221184,Texas State University-San Marcos Dietetic Internship,San Marcos,TX,
221193,Texas Woman's University Dietetic Intenship,Denton,TX,
221209,Texas Woman's University - Houston Campus Dietetic Internship,Houston,TX,
221218,Texas Tech University Dietetic Internship,Lubbock,TX,
221227,The Sage Colleges Dietetic Internship,Troy,NY,
221236,The Christ Hospital Dietetic Internship,Cincinnati,OH,
221245,The University of Tennessee at Martin Dietetic Internship,Martin,TN,
221254,The University of Alabama at Birmingham Dietetic Internship,Birmingham,AL,
221263,Tulane University Dietetic Internship,New Orleans,LA,
221272,University of Texas Health Science Center - Houston Dietetic Internship,Houston,TX,
221281,University of Alaska Anchorage Dietetic Internship,Anchorage,AK,
221290,University of Arkansas for Medical Sciences/Central Arkansas Veterans Healthcare System Dietetic Internship,Little Rock,AR,
221306,"University of California, Berkeley, Public Health Dietetic Internship",Berkeley,CA,
221315,University of Central Arkansas Dietetic Internship,Conway,AR,
221324,UC Davis Medical Center Dietetic Internship,Sacramento,CA,
221333,"University of California, San Francisco Medical Center Dietetic Internship",San Francisco,CA,
221342,The University of Connecticut Dietetic Internship,Storrs,CT,
221351,University of Delaware Dietetic Internship,Newark,DE,
221360,University of Central Oklahoma Dietetic Internship,Edmond,OK,
221379,University of Florida Dietetic Internship,Gainesville,FL,
221388,The University of Georgia Dietetic Internship,Athens,GA,
221397,University of Houston Dietetic Internship,Houston,TX,
221403,University of Iowa Hospitals and Clinics Dietetic Internship,Iowa City,IA,
221412,University of Illinois at Urbana-Champaign Dietetic Internship,Urbana,IL,
221421,University of Kansas Medical Center Dietetic Internship,Kansas City,KS,
221430,University of Kentucky Hospital Dietetic Internship,Lexington,KY,
221449,University of Kentucky Dietetic Internship,Lexington,KY,
221458,University of Louisiana at Lafayette Dietetic Internship,Lafayette,LA,
221467,University of Maryland College Park Dietetic Internship,College Park,MD,
221476,University of Maryland Eastern Shore Dietetic Internship,Princess Anne,MD,
221485,University of Maine Dietetic Internship,Orono,ME,
221494,"University of Massachusetts, Amherst Dietetic Internship",Hadley,MA,
221500,University of Maryland Medical System Dietetic Internship,Baltimore,MD,
221519,The University of Memphis Dietetic Internship,Memphis,TN,
221528,University of Michigan Hospitals and Health Centers Dietetic Internship,Ann Arbor,MI,
221537,University of Michigan Dietetic Internship,Ann Arbor,MI,
221546,University of Minnesota Dietetic Internship,Saint Paul,MN,
221555,"University of Minnesota Medical Center, Fairview Dietetic Internship",Minneapolis,MN,
221564,University of Nebraska-Lincoln Dietetic Internship,Lincoln,NE,
221573,University of Nebraska Medical Center Dietetic Internship,Omaha,NE,
221582,University of New Hampshire Dietetic Internship,Durham,NH,
221591,"University of Nevada, Reno Dietetic Internship",Reno,NV,
221607,University of North Florida Dietetic Internsip,Jacksonville,FL,
221616,University of North Carolina at Greensboro Dietetic Internship,Greensboro,NC,
221625,University of New Mexico Dietetic Internship,Albuquerque,NM,
221634,University of Nevada Las Vegas Dietetic Internship,Las Vegas,NV,
221643,University of Northern Colorado Dietetic Internship,Greeley,CO,
221652,University of Oklahoma Health Sciences Center Dietetic Internship,Oklahoma City,OK,
221661,University of Rhode Island Dietetic Internship,Kingston,RI,
221670,The University of Southern Mississippi Dietetic Internship,Hattiesburg,MS,
221689,University of Puerto Rico Dietetic Internsip,San Juan,PR,
221698,The University of Tennessee-Knoxville Dietetic Internship,Knoxville,TN,
221704,University of the Incarnate Word Dietetic Internship,San Antonio,TX,
221713,University of Virginia Health System Dietetic Internship,Charlottesville,VA,
221722,University of Washington Dietetic Internship,Seattle,WA,
221731,University of Wisconsin-Green Bay Dietetic Internship,Green Bay,WI,
221740,University of Wisconsin-Stout Dietetic Internship,Menomonie,WI,
221759,VA Greater Los Angeles Healthcare System Dietetic Internship,Los Angeles,CA,
221768,VA San Diego Healthcare System Dietetic Internship,San Diego,CA,
221786,Bay Pines VA Medical Center Dietetic Internship,Bay Pines,FL,
221795,James A. Haley Veterans' Hospital Dietetic Internship,Tampa,FL,
221801,Memphis VA Medical Center Dietetic Internship,Memphis,TN,
221810,Virginia Polytechnic Institute and State University Dietetic Internship,Blacksburg,VA,
221829,Virginia State University Dietetic Internship,Petersburg,VA,
221838,Viterbo University Dietetic Internship,La Crosse,WI,
221847,Western Carolina University Dietetic Internship,Cullowhee,NC,
221856,West Virginia University Dietetic Internship,Morgantown,WV,
221865,Western Michigan University Dietetic Internship,Kalamazoo,MI,
221874,Winthrop University Dietetic Intership,Rock Hill,SC,
221883,VA Medical Center San Juan Dietetic Internship,San Juan,PR,
221892,Virginia Commonwealth University Health System Dietetic Internship,Richmond,VA,
221908,Yale-New Haven Hospital Dietetic Internship,New Haven,CT,
221917,"West Virginia University Hospitals, Inc. Dietetic Internship",Morgantown,WV,
221926,Tribeca Flashpoint Media Arts Academy,Chicago,IL,www.flashpointacademy.com
221935,University of Massachusetts Medical School General Practice Residency 12 Months,Worcester,MA,
221944,Argosy University - Orange County Campus,Orange,CA,
221953,JFK Medical Center,Edison,NJ,www.muhlenbergschools.org
221962,SAE Institute of Technology - Los Angeles,Los Angeles,CA,
221971,SAE Institute,Atlanta,GA,
221980,SAE Institute Miami,North Miami Beach,FL,
222008,American University Psychology Internship,Washington,DC,
222026,Adler School of Professional Psychology Internship,Chicago,IL,
222035,Appalachian State University Psychology Internship,Boone,NC,
222044,Arizona State University Psychology Internship,Tempe,AZ,
222053,Baylor College of Medicine Psychology Internship,Houston,TX,
222062,Brigham Young University Psychology Internship,Provo,UT,
222071,"California State University, Long Beach Psychology Internship",Long Beach,CA,
222080,Butler University/Behavior Corp Psychology Internship,Indianapolis,IN,
222099,Brown University Psychology Internship,Providence,RI,
222105,Brown University Residency in Clinical Psychology,Providence,RI,
222114,Children's Hospital of Michigan Psychology Internship,Detroit,MI,
222123,Central Washington University Psychology Internship,Ellensburg,WA,
222132,Catholic University of America Psychology Internship,Washington,DC,
222141,Children's National Medical Center Psychology Internship,Washington,DC,
222150,Children's Memorial Hospital Psychology Internship,Chicago,IL,
222169,Children's Mercy Hospital Psychology Internship,Kansas City,MO,
222178,Colorado State University Psychology Internship,Fort Collins,CO,
222187,Cincinnati Children's Hospital Medical Center Psychology Internship,Cincinnati,OH,
222202,Clemson University Psychology Internship,Clemson,SC,
222211,Florida International University Psychology Internship,North Miami,FL,
222220,Duke University Psychology Internship,Durham,NC,
222239,Eastern Virginia Medical School Psychology Internship,Norfolk,VA,
222248,Florida State University Psychology Internship,Tallahassee,FL,
222257,Forest Institute of Professional Psychology Internship,Springfield,MO,
222266,George Mason University Psychology Internship,Fairfax,VA,
222275,Howard University Psychology Internship,Washington,DC,
222284,Georgia State University Psychology Internship,Atlanta,GA,
222293,Grand Valley State University Psychology Internship,Allendale,MI,
222309,Iowa State University Psychology Internship,Ames,IA,
222318,Illinois State University Psychology Internship,Normal,IL,
222327,Kansas State University Psychology Internship,Manhattan,KS,
222336,Louisiana State University Health Sciences Center Psychology Internship,Metairie,LA,
222345,Johns Hopkins University Counseling Center Psychology Internship,Baltimore,MD,
222354,Metropolitan State College of Denver Psychology Internship,Denver,CO,
222363,Michigan State University Counseling Center Psychology Internship,East Lansing,MI,
222372,Miami University Psychology Internship,Oxford,OH,
222381,"Veterans Affairs Medical Center, Minneapolis - MN Psychology Internship",Minneapolis,MN,
222390,"Veterans Affairs Medical Center, Minneapolis - MN Residency in Clinical Psychology",Minneapolis,MN,
222406,Montana State University Psychology Internship,Bozeman,MT,
222415,Mount Sinai School of Medicine and Medical Center Psychology Internship,New York,NY,
222424,Northern Illinois University Psychology Internship,DeKalb,IL,
222433,National Naval Medical Center Psychology Internship,Bethesda,MD,
222442,Northeastern Ohio Universities College of Medicine Psychology Internship,Akron,OH,
222451,Nova Southeastern University Psychology Internship,Fort Lauderdale,FL,
222460,Pace University Psychology Internship,New York,NY,
222479,The Ohio State University Psychology Internship,Columbus,OH,
222488,Oregon Health & Science University Psychology Internship,Portland,OR,
222497,Purdue University Psychology Internship,West Lafayette,IN,
222503,Pacific University Psychology Internship,Portland,OR,
222512,Pennsylvania State University Psychology Internship,University Park,PA,
222521,Rush University Medical Center Psychology Internship,Chicago,IL,
222530,Southern Illinois University Psychology Internship,Carbondale,IL,
222549,Suffolk University Psychology Internship,Boston,MA,
222558,SUNY University at Buffalo Psychology Internship,Buffalo,NY,
222567,SUNY Stony Brook University Psychogy Internship,Stony Brook,NY,
222576,SUNY Upstate Medical University Psychology Internship,Syracuse,NY,
222585,Texas A&M University Psychology Internship,College Station,TX,
222594,Texas State University - San Marcos Psychology Internship,San Marcos,TX,
222600,Texas Tech University Psychology Internship,Lubbock,TX,
222619,Towson University Counseling Center Psychology Internship,Towson,MD,
222628,University of Texas Health Science Center at San Antonio Psychology Internship,San Antonio,TX,
222637,Texas Woman's University Psychology Internship,Denton,TX,
222646,University of Alabama at Birmingham Psychology Internship,Birmingham,AL,
222655,Tulane University Health Sciences Center Psychology Internship,New Orleans,LA,
222664,The University of Akron Psychology Internship,Akron,OH,
222673,University of Arkansas for Medical Sciences Psychology Internship,Little Rock,AR,
222682,University of California - Davis Medical Center Psychology Internship,Sacramento,CA,
222691,University of California-Berkeley Psychology Internship,Berkeley,CA,
222707,University of California-Davis Psychology Internship,Davis,CA,
222716,"University of California, Santa Barbara Psychology Internship",Santa Barbara,CA,
222725,University of California - Irvine Psychology Internship,Irvine,CA,
222734,University of California - Los Angeles Psychology Internship,Los Angeles,CA,
222743,University of California - Santa Cruz Psychology Internship,Santa Cruz,CA,
222752,University of Colorado at Boulder Psychology Internship,Boulder,CO,
222761,University of Delaware Psychology Internship,Newark,DE,
222770,University of Florida Counseling Center Psychology Internship,Gainesville,FL,
222789,University of Florida Health Science Center Psychology Internship,Gainesville,FL,
222804,University of Houston Psychology Internship,Houston,TX,
222813,University of Iowa Psychology Internship,Iowa City,IA,
222822,University of Illinois at Chicago Counseling Center Psychology Internship,Chicago,IL,
222831,University of Illinois at Chicago Department of Psychiatry Internship,Chicago,IL,
222840,University of Illinois at Urbana-Champaign Psychology Internship,Champaign,IL,
222859,University of Kansas Psychology Internship,Lawrence,KS,
222868,University of Maryland Psychology Internship,College Park,MD,
222877,University of Maine Psychology Internship,Orono,ME,
222886,University of Kansas Medical Center Psychology Internship,Kansas City,KS,
222895,University of Miami Psychology Internship,Coral Gables,FL,
222901,University of Massachusetts at Amherst Psychology Internship,Amherst,MA,
222910,The University of Memphis Psychology Internship,Memphis,TN,
222929,University of Michigan Psychology Internship,Ann Arbor,MI,
222938,University of Minnesota Psychology Internship,Minneapolis,MN,
222947,University of Missouri at Columbia Psychology Internship,Columbia,MO,
222956,University of Missouri at Kansas City Psychology Internship,Kansas City,MO,
222965,University of New Hampshire Psychology Internship,Durham,NH,
222974,University of Notre Dame Psychology Internship,Notre Dame,IN,
222983,University of North Carolina at Charlotte Counseling Center Psychology Internship,Charlotte,NC,
222992,University of Oregon Psychology Internship,Eugene,OR,
223001,University of Pennsylvania Psychology Internship,Philadelphia,PA,
223010,University of Pittsburgh Psychology Internship,Pittsburgh,PA,
223029,University of South Florida Psychology Internship,Tampa,FL,
223038,University of Rochester Psychology Internship,Rochester,NY,
223047,University of South Carolina Psychology Internship,Columbia,SC,
223056,University of Southern California Psychology Internship,Los Angeles,CA,
223065,University of St. Thomas Psychology Internship,St. Paul,MN,
223074,Boca Beauty Academy,Boca Raton,FL,
223083,Healthcare Preparatory Institute,Las Vegas,NV,
223092,Healthcare Training Institute - Kenner,Kenner,LA,
223108,University of Tennessee Psychology Internship,Memphis,TN,
223117,University of Tennessee Psychology Internship,Knoxville,TN,
223126,University of Texas at Austin Psychology Internship,Austin,TX,
223135,University of Texas Southwestern Medical Center Psychology Internship,Dallas,TX,
223144,University of Utah Psychology Internship,Salt Lake City,UT,
223153,Utah State University Psychology Internship,Logan,UT,
223162,Virginia Commonwealth University Psychology Internship,Richmond,VA,
223171,University of Wisconsin at Madison Psychology Internship,Madison,WI,
223180,Wayne State University School of Medicine Psychology Internship,Detroit,MI,
223199,Virginia Polytechnic Institute and State University Psychology Internship,Blacksburg,VA,
223205,Washington State University Psychology Internship,Pullman,WA,
223214,Western Michigan University Psychology Internship,Kalamazoo,MI,
223223,Widener University Psychology Internship,Chester,PA,
223232,West Virginia University Psychology Internship,Morgantown,WV,
223241,Yale University School of Medicine Psychology Internship,New Haven,CT,
223250,Wright State University Psychology Internship,Dayton,OH,
223269,University of South Florida - Louis de la Parte Florida Mental Health Ins. Psychology Internship,Tampa,FL,
223278,University of Cincinnati Psychology Internship,Cincinnati,OH,
223287,Advocate Illinois Masonic Medical Center Psychology Internship,Chicago,IL,
223296,"Albert Einstein College of Medicine, Montefiore Medical Center Psychology Internship",Bronx,NY,
223302,Allegheny General Hospital Psychology Internship,Pittsburgh,PA,
223311,Ball State University Psychology Internship,Muncie,IN,
223320,Boston Medical Center Psychology Internship,Boston,MA,
223339,Beth Israel Medical Center Psychology Internship,New York,NY,
223348,Cambridge Hospital Psychology Internship,Cambridge,MA,
223357,Brookdale University Hospital and Medical Center Psychology Internship,Brooklyn,NY,
223366,Brooke Army Medical Center Psychology Internship,Fort Sam Houston,TX,
223375,Children's Hospital of Los Angeles Psychology Internship,Los Angeles,CA,
223384,Dartmouth Medical School Psychology Internship,Lebanon,NH,
223393,Coler-Goldwater Specialty Hospital and Nursing Facility Psychology Internship,Roosevelt Island,NY,
223409,Denver Health Medical Center Psychology Internship,Denver,CO,
223418,Emory University Psychology Internship,Atlanta,GA,
223427,Duke University Medical Center Psychology Internship,Durham,NC,
223436,"Federal Correctional Institution, Tallahassee Psychology Internship",Tallahassee,FL,
223445,"Federal Medical Center, Lexington Psychology Internship",Lexington,KY,
223463,"Harvard Medical School, Children's Hospital Psychology Internship",Boston,MA,
223472,Geisinger Medical Center Psychology Internship,Danville,PA,
223481,University of Miami - Jackson Memorial Medical Center Psychology Internship,Miami,FL,
223490,Kings County Hospital Center Psychology Internship,Brooklyn,NY,
223506,Lincoln Medical and Mental Health Center Psychology Internship,Bronx,NY,
223515,Lancaster General Hospital Psychology Internship,Lancaster,PA,
223524,Maimonides Medical Center Psychology Internship,Brooklyn,NY,
223533,Nassau University Medical Center Psychology Internship,East Meadow,NY,
223542,Madigan Army Medical Center Psychology Internship,Tacoma,WA,
223551,"Naval Medical Center, San Diego Psychology Internship",San Diego,CA,
223560,"New York University, Bellevue Hospital Center Psychology Internship",New York,NY,
223579,Nationwide Children's Hospital Psychology Internship,Columbus,OH,
223588,North Bronx Healthcare Network Psychology Internship,Bronx,NY,
223597,North Shore University Hospital Psychology Internship,Manhasset,NY,
223603,Philhaven Hospital Psychology Internship,Mount Gretna,PA,
223612,The Children's Hospital Psychology Internship,Denver,CO,
223621,Saint Elizabeths Hospital Psychology Internship,Washington,DC,
223630,Primary Children's Medical Center Psychology Internship,Salt Lake City,UT,
223649,Tripler Army Medical Center Psychology Internship,Honolulu,HI,
223658,Trinitas Hospital Psychology Internship,Elizabeth,NJ,
223667,Reading Hospital and Medical Center Psychology Internship,West Reading,PA,
223676,University of Chicago Medical Center Psychology Internship,Chicago,IL,
223685,University of Medicine and Dentistry of New Jersey - Robert Wood Johnson Psychology Internship,Piscataway,NJ,
223694,University of New Mexico Health Sciences Center Psychology Internship,Albuquerque,NM,
223700,VA Greater Los Angeles Healthcare System Psychology Internship,Los Angeles,CA,
223719,"Veterans Affairs Medical Center, Dallas - TX Psychology Internship",Dallas,TX,
223728,University of Washington School of Medicine Psychology Internship,Seattle,WA,
223737,"Veterans Affairs Medical Center, Dayton - OH Psychology Internship",Dayton,OH,
223746,"Veterans Affairs Medical Center, Pittsburgh - PA Psychology Internship",Pittsburgh,PA,
223755,"Veterans Affairs Medical Center, Nashville - TN Psychology Internship",Nashville,TN,
223764,"Veterans Affairs Medical Center, Tampa - FL Psychology Internship",Tampa,FL,
223773,"Veterans Affairs Medical Center, San Antonio - TX Psychology Internship",San Antonio,TX,
223782,"Veterans Affairs Medical Center, Seattle - WA Psychology Internship",Seattle,WA,
223791,"Veterans Affairs Medical Center, Bay Pines - FL Psychology Internship",Bay Pines,FL,
223807,"Veterans Affairs Medical Center, Augusta - GA Psychology Internship",Augusta,GA,
223816,"Veterans Affairs Medical Center, Ann Arbor - MI Psychology Internship",Ann Arbor,MI,
223825,"Veterans Affairs Medical Center, Decatur - GA Psychology Internship",Decatur,GA,
223834,"Veterans Affairs Medical Center, Brooklyn - NY Psychology Internship",Brooklyn,NY,
223843,"Veterans Affairs Medical Center, Buffalo - NY Psychology Internship",Buffalo,NY,
223852,"Veterans Affairs Medical Center, Denver - CO Psychology Internship",Denver,CO,
223861,"Veterans Affairs Medical Center, Detroit - MI Psychology Internship",Detroit,MI,
223870,"Veterans Affairs Medical Center, Durham - NC Psychology Internship",Durham,NC,
223889,"Veterans Affairs Medical Center, Lexington - KY Psychology Internship",Lexington,KY,
223898,"Veterans Affairs Medical Center, East Orange - NJ Psychology Internship",Lyons,NJ,
223904,"Veterans Affairs Medical Center, Hampton - VA Psychology Internship",Hampton,VA,
223913,"Veterans Affairs Medical Center, Loma Linda - CA Psychology Internship",Loma Linda,CA,
223922,"Veterans Affairs Medical Center, Long Beach - CA Psychology Internship",Long Beach,CA,
223931,"Veterans Affairs Medical Center, Memphis - TN Psychology Internship",Memphis,TN,
223940,"Veterans Affairs Medical Center, Miami - FL Psychology Internship",Miami,FL,
223959,"Veterans Affairs Medical Center, Mountain Home - TN Psychology Internship",Mountain Home,TN,
223968,"Veterans Affairs Medical Center, Milwaukee - WI Psychology Internship",Milwaukee,WI,
223977,"Veterans Affairs Medical Center, New Orleans - LA Psychology Internship",New Orleans,LA,
223986,"Veterans Affairs Medical Center, New York - NY Psychology Internship",New York,NY,
223995,"Veterans Affairs Medical Center, Northport - NY Psychology Internship",Northport,NY,
224004,"Veterans Affairs Medical Center, Palo Alto - CA Psychology Internship",Palo Alto,CA,
224013,"Veterans Affairs Medical Center, Portland - OR Psychology Internship",Portland,OR,
224022,"Veterans Affairs Medical Center, Salt Lake City - UT Psychology Internship",Salt Lake City,UT,
224031,"Veterans Affairs Medical Center, Sepulveda - CA Psychology Internship",Sepulveda,CA,
224040,"Veterans Affairs Medical Center, St. Louis - MO Psychology Internship",St. Louis,MO,
224059,"Veterans Affairs Medical Center, San Juan - PR Psychology Internship",San Juan,PR,
224068,"Veterans Affairs Medical Center, Washington D.C. Psychology Internship",Washington,DC,
224077,"Veterans Affairs Medical Center, Togus - ME Psychology Internship",Augusta,ME,
224086,"Veterans Affairs Medical Center, Temple - TX Psychology Internship",Temple,TX,
224095,Westborough State Hospital Psychology Internship,Westborough,MA,
224101,Woodhull Medical and Mental Health Center Psychology Internship,Brooklyn,NY,
224110,University of California - San Diego Psychology Internship,La Jolla,CA,
224129,George Washington University Psychology Internship,Washington,DC,
224138,Jersey Shore University Medical Center Psychology Internship,Neptune,NJ,
224147,"Veterans Affairs Medical Center, San Francisco - CA Psychology Internship",San Francisco,CA,
224156,Wilford Hall Medical Center Psychology Internship,Lackland AFB,TX,
224165,Institute of Living Psychology Internship,Hartford,CT,
224174,"Citrus Health Network, Inc. Psychology Internship",Hialeah,FL,
224183,Long Island Jewish Medical Center - The Zucker Hillside Hospital Psychology Internship,Glen Oaks,NY,
224192,North Florida-South Georgia Veterans Health System Psychology Internship,Gainesville,FL,
224208,Louis Stokes Cleveland DVA Medical Center Psychology Internship,Cleveland,OH,
224217,Michael E. DeBakey VA Medical Center Psychology Internship,Houston,TX,
224226,Walter Reed Army Medical Center Residency in Clinical Neuropsychology,Washington,DC,
224235,Michael E. DeBakey VA Medical Center Residency in Clinical Psychology,Houston,TX,
224244,"Veterans Affairs Medical Center, Martinez - CA Psychology Internship",Martinez,CA,
224253,"Veterans Affairs Medical Center, San Francisco - CA Residency in Clinical Psychology",San Francisco,CA,
224262,"Veterans Affairs Medical Center, West Haven - CT Residency in Clinical Health Psychology",West Haven,CT,
224271,"VA Connecticut Healthcare System, West Haven - CT Residency in Clinical Psychology",West Haven,CT,
224280,"Veterans Affairs Medical Center, Bedford - MA Residency in Clinical Psychology",Bedford,MA,
224299,Long Island Jewish Medical Center - The Zucker Hillside Hospital Residency in Clinical Child Psychology,Glen Oaks,NY,
224305,Long Island Jewish Medical Center - The Zucker Hillside Hospital Residency in  Clinical Neuropsychology,Glen Oaks,NY,
224314,Wilford Hall Medical Center Residency in Clinical Health Psychology,Lackland AFB,TX,
224323,Medical College of Wisconsin Residency in Clinical Neuropsychology,Milwaukee,WI,
224332,The University of Texas Medical Branch Residency in Clinical Psychology,Galveston,TX,
224341,Tripler Army Medical Center Residency in Clinical Psychology,Honolulu,HI,
224350,University of Michigan Residency in Clinical Psychology,Ann Arbor,MI,
224369,University of Michigan Residency in Clinical Child Psychology,Ann Arbor,MI,
224378,University of Michigan Residency in Clinical Neuropsychology,Ann Arbor,MI,
224387,University of Oklahoma Health Sciences Center Residency in Clinical Neuropsychology,Oklahoma City,OK,
224396,University of Washington School of Medicine - Harborview Medical Center Residency in Rehabilitation Psychology,Seattle,WA,
224402,"Veterans Affairs Medical Center, Dallas - TX Residency in Clinical Psychology",Dallas,TX,
224411,"Veterans Affairs Medical Center, Pittsburgh - PA Residency in Clinical Psychology",Pittsburgh,PA,
224420,South Texas Veterans Health Care System Residency in Clinical Psychology,San Antonio,TX,
224439,South Texas Veterans Health Care System Residency in Clinical Neuropsychology,San Antonio,TX,
224448,"Veterans Affairs Medical Center, Seattle - WA Residency in Clinical Psychology",Seattle,WA,
224457,"Veterans Affairs Medical Center, Tampa - FL Residency in Clinical Psychology",Tampa,FL,
224466,"Veterans Affairs Medical Center, Kansas City - MO Residency in Clinical Psychology",Kansas City,MO,
224475,"Veterans Affairs Medical Center, Memphis - TN Residency in Clinical Psychology",Memphis,TN,
224484,"Veterans Affairs Medical Center, Miami - FL Residency in Clinical Psychology",Miami,FL,
224493,"Veterans Affairs Medical Center, Milwaukee - WI Residency in Clinical Psychology",Milwaukee,WI,
